class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.2862715721130371,0.39201366901397705,-0.6737385988235474,0.9996955394744873,0.2976921796798706,0.3697028160095215,-0.6659108400344849,0.9997591972351074,0.3120918273925781,0.36748868227005005,-0.6658515930175781,0.9998056888580322,0.32663851976394653,0.3653753697872162,-0.6662514209747314,0.999815046787262,0.26857057213783264,0.3732297718524933,-0.634138286113739,0.9996280670166016,0.2601793110370636,0.37374430894851685,-0.6341139078140259,0.9995693564414978,0.2525731921195984,0.3738781213760376,-0.6341246962547302,0.9993700385093689,0.3619178831577301,0.3661993443965912,-0.49773576855659485,0.9997984170913696,0.26316037774086,0.38042429089546204,-0.3590388298034668,0.9996170401573181,0.31636327505111694,0.40793389081954956,-0.6033579111099243,0.9998671412467957,0.2833344340324402,0.41249915957450867,-0.5639417767524719,0.9996500015258789,0.48291757702827454,0.4441649317741394,-0.419392466545105,0.999829888343811,0.2921242415904999,0.4530019462108612,-0.04792129993438721,0.9975808262825012,0.6654609441757202,0.5561522841453552,-0.6115076541900635,0.856884241104126,0.34239354729652405,0.5400338172912598,0.3362482488155365,0.023198843002319336,0.5920097231864929,0.4630284905433655,-0.8017083406448364,0.592716634273529,0.38065624237060547,0.5617668628692627,0.6011110544204712,0.012029005214571953,0.5560661554336548,0.42949870228767395,-0.8277373909950256,0.5392220616340637,0.3819420635700226,0.5716133713722229,0.6726158261299133,0.01862448826432228,0.5564379096031189,0.41584593057632446,-0.7995760440826416,0.524747371673584,0.3800969421863556,0.5709171295166016,0.6531676650047302,0.017352016642689705,0.554958164691925,0.4280948340892792,-0.7924168109893799,0.4701997637748718,0.3881772458553314,0.569759726524353,0.6020327210426331,0.019266270101070404,0.6284732818603516,0.6362970471382141,-0.16243411600589752,0.9996582865715027,0.4967174530029297,0.6379966735839844,0.16295351088047028,0.9973347783088684,0.44153937697410583,0.7086346745491028,-0.8490297794342041,0.9847775101661682,0.23150911927223206,0.6329777836799622,-0.16481812298297882,0.7672132253646851,0.5871444344520569,0.8779032826423645,-0.6772373914718628,0.9816959500312805,0.35231634974479675,0.768671452999115,0.010693186894059181,0.7898135185241699,0.6463307738304138,0.896468460559845,-0.6562747955322266,0.938313364982605,0.40387579798698425,0.7957459092140198,0.02404174767434597,0.7910603284835815,0.4755058288574219,0.9460279941558838,-0.8439018726348877,0.9687086343765259,0.22969573736190796,0.8158080577850342,-0.07566965371370316,0.8219380974769592
down,0.28527507185935974,0.39392539858818054,-0.6751594543457031,0.9997050762176514,0.2966707944869995,0.37166234850883484,-0.6674702167510986,0.9997689127922058,0.3109506666660309,0.3695223331451416,-0.6674085855484009,0.9998127818107605,0.32551079988479614,0.36743390560150146,-0.6678046584129333,0.9998220205307007,0.26761394739151,0.37509554624557495,-0.6355134844779968,0.999643087387085,0.25916358828544617,0.37558436393737793,-0.6354919075965881,0.9995874166488647,0.2515813708305359,0.37567606568336487,-0.635502278804779,0.999396562576294,0.3612615764141083,0.36842554807662964,-0.49789971113204956,0.9998060464859009,0.26236826181411743,0.3824218809604645,-0.3588331639766693,0.9996362328529358,0.31519097089767456,0.41005459427833557,-0.604469895362854,0.9998723864555359,0.28214967250823975,0.41456642746925354,-0.5650384426116943,0.9996672868728638,0.4815318286418915,0.4459748864173889,-0.4198148846626282,0.9998307824134827,0.2921789288520813,0.4546787738800049,-0.04397376626729965,0.997624397277832,0.6684087514877319,0.5581302046775818,-0.6146715879440308,0.8561484813690186,0.34829390048980713,0.5409681797027588,0.36483561992645264,0.0220335740596056,0.5920360684394836,0.4635608196258545,-0.8097372651100159,0.590226411819458,0.38010722398757935,0.558849036693573,0.6581646800041199,0.011563356034457684,0.5565198063850403,0.4297262132167816,-0.8335508704185486,0.5363863110542297,0.38288912177085876,0.566377580165863,0.736562192440033,0.018117986619472504,0.5566298365592957,0.41612449288368225,-0.8007031083106995,0.5223156213760376,0.37949448823928833,0.5661765336990356,0.7089788913726807,0.016929635778069496,0.5555774569511414,0.42804238200187683,-0.7982901930809021,0.4681985676288605,0.3867831230163574,0.5660679936408997,0.6571232676506042,0.01882810704410076,0.628237783908844,0.6383927464485168,-0.16306664049625397,0.9996688961982727,0.4967079758644104,0.6393406987190247,0.16355344653129578,0.9973999857902527,0.44106966257095337,0.7086144089698792,-0.848276674747467,0.9848976135253906,0.2305862456560135,0.6332169771194458,-0.13331469893455505,0.7641212344169617,0.5867215991020203,0.8776532411575317,-0.6871408224105835,0.9815117716789246,0.3522507846355438,0.7694253921508789,0.0313919261097908,0.7912766337394714,0.6462740302085876,0.896244466304779,-0.6684998869895935,0.938678503036499,0.4035993218421936,0.7958905696868896,0.04369287192821503,0.7923513054847717,0.4755125045776367,0.9463068842887878,-0.860571563243866,0.9683965444564819,0.22969317436218262,0.8159154057502747,-0.0579996258020401,0.8228467106819153
down,0.2829051613807678,0.39884063601493835,-0.6559152007102966,0.9997127652168274,0.2944626212120056,0.3769177496433258,-0.6529923677444458,0.9997888803482056,0.30854251980781555,0.3748449683189392,-0.6528792977333069,0.9998252987861633,0.32308149337768555,0.37277498841285706,-0.6532600522041321,0.9998375773429871,0.26594772934913635,0.3802359104156494,-0.6194725632667542,0.9996715784072876,0.2576024830341339,0.38068297505378723,-0.6194614171981812,0.9996141195297241,0.25010600686073303,0.380756676197052,-0.6194658875465393,0.9994431138038635,0.35953661799430847,0.37363168597221375,-0.5025708675384521,0.9998214840888977,0.26110464334487915,0.3871985077857971,-0.35582292079925537,0.9996567368507385,0.3118276596069336,0.4147488474845886,-0.5901426076889038,0.9998786449432373,0.2796177864074707,0.4192296266555786,-0.5482224225997925,0.9996854662895203,0.4805854260921478,0.4512864351272583,-0.4266988933086395,0.9998305439949036,0.2922343313694,0.4593665599822998,-0.035797279328107834,0.9975274801254272,0.6703741550445557,0.5614418387413025,-0.6463530659675598,0.8543586730957031,0.33588287234306335,0.5344347953796387,0.411070853471756,0.01974506303668022,0.5942903161048889,0.46701139211654663,-0.8705152273178101,0.5926631093025208,0.3381991982460022,0.5133374333381653,0.7869866490364075,0.010949840769171715,0.5599356293678284,0.43409085273742676,-0.8942260146141052,0.5377134084701538,0.3349916338920593,0.5104458928108215,0.8738030791282654,0.017354361712932587,0.5578647255897522,0.42042019963264465,-0.8733943700790405,0.5257653594017029,0.33072349429130554,0.5102753639221191,0.8598458766937256,0.016252407804131508,0.5570561289787292,0.4317111372947693,-0.8642094731330872,0.4743402898311615,0.33936867117881775,0.5143553614616394,0.7924473881721497,0.018132193014025688,0.6265074014663696,0.6420809030532837,-0.1623154580593109,0.9996899366378784,0.49547263979911804,0.6444668173789978,0.16277162730693817,0.9974913597106934,0.4404800534248352,0.7089173197746277,-0.835340678691864,0.9849672317504883,0.22774477303028107,0.6346896290779114,-0.09836073219776154,0.7579920887947083,0.5858372449874878,0.8767232894897461,-0.7000440359115601,0.9814096093177795,0.3516061007976532,0.7703667879104614,0.04759501293301582,0.7959111928939819,0.6461796164512634,0.8958489298820496,-0.6823551058769226,0.940859854221344,0.4012780785560608,0.7963223457336426,0.0582926943898201,0.7981743216514587,0.4778183698654175,0.9467061758041382,-0.8566640019416809,0.9682971239089966,0.227358877658844,0.8164557814598083,-0.03561867028474808,0.8262683749198914
down,0.2817983031272888,0.4003694951534271,-0.6397716999053955,0.9997216463088989,0.293698251247406,0.37836894392967224,-0.6388195157051086,0.9997978210449219,0.3077656924724579,0.3762863874435425,-0.6386988759040833,0.9998317360877991,0.32234036922454834,0.37422680854797363,-0.6390901207923889,0.9998444318771362,0.2652752995491028,0.38171684741973877,-0.6051522493362427,0.9996858835220337,0.2569710910320282,0.38215434551239014,-0.6051305532455444,0.9996302723884583,0.24949578940868378,0.382194459438324,-0.605136513710022,0.9994681477546692,0.3589876592159271,0.375127911567688,-0.4945560097694397,0.9998287558555603,0.26042595505714417,0.3884945213794708,-0.3473888039588928,0.9996729493141174,0.31048792600631714,0.4162397086620331,-0.5769388675689697,0.9998839497566223,0.2784140706062317,0.42061445116996765,-0.5348935723304749,0.9997010827064514,0.48006248474121094,0.4528961777687073,-0.42090708017349243,0.9998315572738647,0.2917989194393158,0.46027594804763794,-0.03587803617119789,0.9975985288619995,0.6704714894294739,0.5632468461990356,-0.6118631958961487,0.8536500930786133,0.33559373021125793,0.535751223564148,0.4102502465248108,0.019168753176927567,0.5940481424331665,0.47002750635147095,-0.8113366365432739,0.589658796787262,0.34200066328048706,0.5295197367668152,0.7734833359718323,0.010870030149817467,0.5600766539573669,0.4365076720714569,-0.8310986757278442,0.5353546738624573,0.3418337106704712,0.5303267240524292,0.857292115688324,0.017358044162392616,0.5579439401626587,0.4235188364982605,-0.8162587881088257,0.5245527625083923,0.3372143507003784,0.5295957326889038,0.8391414880752563,0.01630980521440506,0.5573769211769104,0.4351873993873596,-0.8070821762084961,0.47507861256599426,0.3450600504875183,0.5327877402305603,0.7768614292144775,0.01822974532842636,0.6257593631744385,0.6436739563941956,-0.15873433649539948,0.9996972680091858,0.49405568838119507,0.6456984281539917,0.1591385304927826,0.9975420236587524,0.4404851198196411,0.7093775868415833,-0.8327903151512146,0.9851192235946655,0.22631452977657318,0.6349535584449768,-0.09945353865623474,0.7574544548988342,0.5850830674171448,0.8759078979492188,-0.6733702421188354,0.9813838005065918,0.3515760004520416,0.7705643773078918,0.05791812762618065,0.7993972301483154,0.6460837125778198,0.8957622647285461,-0.6516578793525696,0.9415120482444763,0.40057092905044556,0.7963372468948364,0.07006721198558807,0.801268994808197,0.47815075516700745,0.9467182755470276,-0.8180041909217834,0.9680919647216797,0.22735673189163208,0.8165814876556396,-0.019720835611224174,0.8282987475395203
down,0.2771929204463959,0.40439149737358093,-0.6125563979148865,0.9997485280036926,0.29022344946861267,0.38278236985206604,-0.6121981143951416,0.9998172521591187,0.3038465082645416,0.3808745741844177,-0.6120949387550354,0.9998474717140198,0.318276584148407,0.37897685170173645,-0.6125013828277588,0.9998581409454346,0.2623883783817291,0.3859511911869049,-0.5783352255821228,0.999721109867096,0.2542954385280609,0.38633814454078674,-0.5783272981643677,0.9996777176856995,0.24702215194702148,0.38628584146499634,-0.5783584713935852,0.9995340704917908,0.3561684787273407,0.3804870545864105,-0.47851669788360596,0.9998442530632019,0.2580376863479614,0.3930133879184723,-0.3329816460609436,0.9997217059135437,0.30514034628868103,0.42020127177238464,-0.5567769408226013,0.9998998045921326,0.27332499623298645,0.42466387152671814,-0.515140175819397,0.9997491836547852,0.47901734709739685,0.4584181010723114,-0.4206327497959137,0.9998430609703064,0.29143384099006653,0.4685620367527008,-0.049979910254478455,0.9979300498962402,0.6726908087730408,0.5691012144088745,-0.5902811884880066,0.8491916656494141,0.36351677775382996,0.5647882223129272,0.33462437987327576,0.01760879158973694,0.591816782951355,0.4752652943134308,-0.7314969897270203,0.5746803283691406,0.401483416557312,0.591594398021698,0.6506622433662415,0.010141346603631973,0.5604485273361206,0.4423871338367462,-0.74823397397995,0.5207155346870422,0.4084216058254242,0.6006636619567871,0.7296169400215149,0.016549622640013695,0.5575205087661743,0.4294918477535248,-0.7227948904037476,0.5106917023658752,0.40356895327568054,0.6014297604560852,0.7115477919578552,0.015656597912311554,0.5511946082115173,0.4429279863834381,-0.7220790982246399,0.4645557999610901,0.4104521870613098,0.6001531481742859,0.6534322500228882,0.017575617879629135,0.6255115866661072,0.6483713984489441,-0.1555471420288086,0.9997270703315735,0.4931589663028717,0.6484977006912231,0.15576544404029846,0.9977709650993347,0.4428809881210327,0.7088894844055176,-0.821761965751648,0.9852802753448486,0.22368894517421722,0.6357460618019104,-0.07126472890377045,0.7476193308830261,0.5842491984367371,0.8750540018081665,-0.6332130432128906,0.9798933267593384,0.35033172369003296,0.7705860733985901,0.11201899498701096,0.7980791926383972,0.6456831693649292,0.895976185798645,-0.6086722016334534,0.9391785860061646,0.39685508608818054,0.796565592288971,0.12759600579738617,0.797240674495697,0.479507178068161,0.9464823007583618,-0.7766757607460022,0.9651535749435425,0.22467820346355438,0.8169198632240295,0.050936561077833176,0.8228022456169128
down,0.2760981321334839,0.40669265389442444,-0.6143048405647278,0.9997536540031433,0.28934675455093384,0.3851590156555176,-0.6136475205421448,0.9998196363449097,0.30286121368408203,0.3832913041114807,-0.6135489344596863,0.9998499751091003,0.3173198103904724,0.38143014907836914,-0.6139600276947021,0.9998595118522644,0.26186081767082214,0.3881150484085083,-0.5804862976074219,0.999726414680481,0.2538889944553375,0.38839980959892273,-0.5804806351661682,0.9996874332427979,0.2466570883989334,0.3883194923400879,-0.5805143117904663,0.9995459914207458,0.3558298647403717,0.38324102759361267,-0.47945845127105713,0.9998463988304138,0.25790438055992126,0.39506658911705017,-0.3351202607154846,0.9997330904006958,0.30434954166412354,0.422831267118454,-0.5577192902565002,0.9999039173126221,0.2722674310207367,0.4268110990524292,-0.51699298620224,0.9997618198394775,0.479000449180603,0.4600047767162323,-0.42159461975097656,0.9998478889465332,0.29141420125961304,0.47005483508110046,-0.05647861212491989,0.9980325698852539,0.6750325560569763,0.570838987827301,-0.5924270749092102,0.8481882810592651,0.3675951361656189,0.5680346488952637,0.3178897202014923,0.017146475613117218,0.5915619730949402,0.47623535990715027,-0.7346790432929993,0.5707331895828247,0.4081694483757019,0.5941622853279114,0.6263574957847595,0.009871596470475197,0.560451090335846,0.4435170292854309,-0.7523571252822876,0.5168091058731079,0.4162834882736206,0.6029760241508484,0.7049688100814819,0.016220301389694214,0.5572971701622009,0.4302659332752228,-0.7262657880783081,0.5065411925315857,0.41084104776382446,0.6038194298744202,0.6818621754646301,0.015369071625173092,0.5514848828315735,0.4424873888492584,-0.7250670790672302,0.46091800928115845,0.41756680607795715,0.6024991869926453,0.6274283528327942,0.017266634851694107,0.6255093812942505,0.6496220231056213,-0.1550443470478058,0.9997343420982361,0.4927214980125427,0.6502048373222351,0.15523678064346313,0.997821033000946,0.4439604580402374,0.7085922956466675,-0.8254444599151611,0.9853466153144836,0.22257782518863678,0.6363174319267273,-0.0730869397521019,0.7446430921554565,0.5839623212814331,0.874876081943512,-0.640661358833313,0.9794456362724304,0.350166916847229,0.7706717848777771,0.12193281203508377,0.7967037558555603,0.6453130841255188,0.8962430953979492,-0.6164742112159729,0.9382315278053284,0.396552175283432,0.7967220544815063,0.13877704739570618,0.7956827878952026,0.4795829653739929,0.9465018510818481,-0.7900388240814209,0.9643141031265259,0.22331838309764862,0.8169069290161133,0.05978371202945709,0.820492148399353
down,0.2749125361442566,0.4084342122077942,-0.5988759398460388,0.9997543096542358,0.2886122167110443,0.38690534234046936,-0.5984113216400146,0.9998193979263306,0.302107036113739,0.385013610124588,-0.5983181595802307,0.9998499751091003,0.3166316747665405,0.3831559717655182,-0.5987218618392944,0.9998589754104614,0.2613421082496643,0.38983431458473206,-0.5652049779891968,0.9997299909591675,0.253510057926178,0.39013707637786865,-0.565215528011322,0.9996948838233948,0.24633242189884186,0.3901210427284241,-0.5652586221694946,0.9995566606521606,0.3556290566921234,0.3853607177734375,-0.4729986786842346,0.999846339225769,0.25788062810897827,0.39705318212509155,-0.32831791043281555,0.9997425675392151,0.30357685685157776,0.42478808760643005,-0.5459251403808594,0.9999070763587952,0.27122190594673157,0.4285692572593689,-0.5049453973770142,0.9997721314430237,0.4777536392211914,0.46118101477622986,-0.42168477177619934,0.9998498558998108,0.29233449697494507,0.47246241569519043,-0.0590943768620491,0.9981183409690857,0.6757164597511292,0.5717995762825012,-0.586186945438385,0.8437088131904602,0.3769058287143707,0.5735242962837219,0.2970183491706848,0.016760410740971565,0.5917536616325378,0.47781047224998474,-0.7111803889274597,0.5573574900627136,0.4286808669567108,0.600554883480072,0.5905460715293884,0.009513156488537788,0.5605670809745789,0.4442378282546997,-0.7269080877304077,0.5047484636306763,0.4407103359699249,0.609798014163971,0.6646366715431213,0.01570783741772175,0.5546277165412903,0.4337177872657776,-0.6991872787475586,0.49440619349479675,0.43577080965042114,0.6103485226631165,0.6427119970321655,0.014904892072081566,0.5513277649879456,0.44571900367736816,-0.7004292607307434,0.4501609802246094,0.4409444034099579,0.6086322069168091,0.5915206074714661,0.016762323677539825,0.6260182857513428,0.6512613892555237,-0.15420392155647278,0.9997344017028809,0.49322912096977234,0.6514614820480347,0.15436771512031555,0.9978166222572327,0.44397714734077454,0.7083002924919128,-0.8232182860374451,0.9852704405784607,0.22163690626621246,0.6367837190628052,-0.068670853972435,0.7413488626480103,0.5831020474433899,0.8741549849510193,-0.645222008228302,0.9788561463356018,0.35006535053253174,0.7707611918449402,0.10989253968000412,0.7933610081672668,0.6448963284492493,0.8963062167167664,-0.6219228506088257,0.9364575743675232,0.39610522985458374,0.7966922521591187,0.12509270012378693,0.7921544909477234,0.4793844223022461,0.9465062022209167,-0.7966260313987732,0.9633107781410217,0.22193767130374908,0.8169220685958862,0.04758554324507713,0.8169054388999939
down,0.2734169065952301,0.4131763279438019,-0.6046716570854187,0.9997667670249939,0.286528617143631,0.3921186029911041,-0.6032663583755493,0.9998262524604797,0.29977431893348694,0.3901287615299225,-0.6031762361526489,0.9998565316200256,0.31432798504829407,0.38816383481025696,-0.6035754680633545,0.9998634457588196,0.25980696082115173,0.3948535621166229,-0.5698218941688538,0.9997445940971375,0.252191424369812,0.39507654309272766,-0.56982421875,0.9997168183326721,0.24510592222213745,0.39502695202827454,-0.5698524117469788,0.999586284160614,0.3545399606227875,0.3899337351322174,-0.472189337015152,0.9998525381088257,0.2571192681789398,0.4020150303840637,-0.3273680508136749,0.9997656941413879,0.3028549253940582,0.4291084110736847,-0.548802375793457,0.9999144673347473,0.27010324597358704,0.43274667859077454,-0.5076929330825806,0.999793291091919,0.4770221710205078,0.46349138021469116,-0.4225231409072876,0.9998559355735779,0.29327040910720825,0.4784967601299286,-0.06439486145973206,0.9982860684394836,0.6774165034294128,0.5724900960922241,-0.5824732184410095,0.8380929231643677,0.377687931060791,0.5801121592521667,0.2853955626487732,0.016688300296664238,0.5914933085441589,0.4817378520965576,-0.7157599925994873,0.541752278804779,0.42926546931266785,0.6077679991722107,0.5579501390457153,0.0091735003516078,0.5602442026138306,0.44708696007728577,-0.7340432405471802,0.49007102847099304,0.44161131978034973,0.6171808838844299,0.6289653778076172,0.015219384804368019,0.5514039397239685,0.4377555847167969,-0.7056558728218079,0.47929826378822327,0.4363515079021454,0.6176373362541199,0.6045351624488831,0.01449278648942709,0.5497291088104248,0.4499358832836151,-0.7048704624176025,0.4360499978065491,0.4416176974773407,0.6157447099685669,0.5574775338172913,0.016301307827234268,0.6266611218452454,0.6551536917686462,-0.15296275913715363,0.9997370839118958,0.4938056766986847,0.6551396250724792,0.1531291902065277,0.9978278875350952,0.444084495306015,0.7078107595443726,-0.8291460275650024,0.9849626421928406,0.22166888415813446,0.6374764442443848,-0.06375212222337723,0.7345958948135376,0.5814726948738098,0.8734155893325806,-0.65205317735672,0.9778161644935608,0.3500503599643707,0.7712731957435608,0.14023829996585846,0.7850423455238342,0.642631471157074,0.8964056968688965,-0.6290208697319031,0.9337804317474365,0.3959198594093323,0.7962358593940735,0.1579313725233078,0.7849450707435608,0.47819140553474426,0.9460033178329468,-0.8193201422691345,0.9617936015129089,0.22110864520072937,0.8172406554222107,0.07953190803527832,0.8087113499641418
down,0.27261143922805786,0.41527754068374634,-0.6080827713012695,0.9997730851173401,0.28532400727272034,0.3945162296295166,-0.6059443950653076,0.9998305439949036,0.2984118163585663,0.39250966906547546,-0.6058528423309326,0.9998600482940674,0.31295597553253174,0.39048680663108826,-0.6062453985214233,0.9998663067817688,0.25891929864883423,0.3971683084964752,-0.5729032158851624,0.999753475189209,0.25146645307540894,0.3973544239997864,-0.5728950500488281,0.9997286200523376,0.2444848120212555,0.3972927927970886,-0.5729220509529114,0.9996034502983093,0.35384702682495117,0.39183923602104187,-0.4773905873298645,0.9998569488525391,0.25674861669540405,0.403909295797348,-0.3281479775905609,0.9997772574424744,0.30230656266212463,0.43096381425857544,-0.5495116710662842,0.999918520450592,0.2696037292480469,0.4344848394393921,-0.509407639503479,0.9998045563697815,0.47668856382369995,0.4648975431919098,-0.426038533449173,0.9998580813407898,0.29333528876304626,0.4789889454841614,-0.07253771275281906,0.9983698129653931,0.677523672580719,0.5737113356590271,-0.5675061345100403,0.8346953988075256,0.3794229328632355,0.5817420482635498,0.2676311135292053,0.01684669405221939,0.5929898619651794,0.4955900311470032,-0.6599845886230469,0.5281745791435242,0.43678420782089233,0.6104057431221008,0.5308600664138794,0.00901741348206997,0.5561863780021667,0.4606342315673828,-0.6722424030303955,0.47719860076904297,0.45081090927124023,0.6205379366874695,0.5985150933265686,0.01496724970638752,0.5504130125045776,0.44158732891082764,-0.6446994543075562,0.4664340913295746,0.4465305507183075,0.6205936670303345,0.5749662518501282,0.014275561086833477,0.5494279265403748,0.45338669419288635,-0.6476828455924988,0.4245046377182007,0.4510733187198639,0.6183636784553528,0.5305195450782776,0.016050362959504128,0.6267846822738647,0.6569473147392273,-0.1522892266511917,0.999739408493042,0.4941672086715698,0.6562220454216003,0.1524353176355362,0.9978502988815308,0.44403451681137085,0.707726776599884,-0.8345583081245422,0.9848942756652832,0.22169308364391327,0.6377533078193665,-0.06869515031576157,0.732598602771759,0.581032931804657,0.872970700263977,-0.6530141234397888,0.9772356748580933,0.35010096430778503,0.7717223167419434,0.12540146708488464,0.7823246717453003,0.6421331167221069,0.896407425403595,-0.6302230358123779,0.9323098659515381,0.3960588574409485,0.796106219291687,0.141575887799263,0.7821435332298279,0.47814005613327026,0.9452214241027832,-0.8185704946517944,0.9609845280647278,0.22113732993602753,0.8173176050186157,0.0602826289832592,0.8057594895362854
down,0.27236315608024597,0.4173976480960846,-0.6105619668960571,0.999778687953949,0.2848576605319977,0.39644289016723633,-0.6061552166938782,0.9998328685760498,0.2979644238948822,0.3943798243999481,-0.6060908436775208,0.9998629093170166,0.31260794401168823,0.39227551221847534,-0.6065036058425903,0.9998679161071777,0.2584017813205719,0.39908304810523987,-0.5737765431404114,0.9997574687004089,0.25094160437583923,0.39920344948768616,-0.5737788677215576,0.9997360706329346,0.24396996200084686,0.39907488226890564,-0.5738417506217957,0.9996119141578674,0.3536623418331146,0.3934708833694458,-0.4780564308166504,0.999858558177948,0.2563450038433075,0.40574315190315247,-0.3289952874183655,0.9997854828834534,0.3022402822971344,0.43312472105026245,-0.5523004531860352,0.9999220371246338,0.2695121169090271,0.436689555644989,-0.5131333470344543,0.999814510345459,0.47707170248031616,0.4666265845298767,-0.4252341687679291,0.9998632669448853,0.2932319939136505,0.48103398084640503,-0.07881903648376465,0.9984532594680786,0.6787441968917847,0.5756490230560303,-0.5916352868080139,0.8351760506629944,0.37753015756607056,0.5847439169883728,0.2398187518119812,0.01707349717617035,0.5924933552742004,0.49140146374702454,-0.7465481162071228,0.5285926461219788,0.433754026889801,0.6151975393295288,0.4838070869445801,0.008915385231375694,0.5563182234764099,0.4569074511528015,-0.7727360129356384,0.47658562660217285,0.44747716188430786,0.6257832646369934,0.5496683716773987,0.014793319627642632,0.5509024858474731,0.4404291808605194,-0.7407569885253906,0.4654525816440582,0.44367918372154236,0.6264103651046753,0.5263768434524536,0.014122102409601212,0.5491545796394348,0.45284855365753174,-0.7354579567909241,0.42270344495773315,0.4486864507198334,0.6240275502204895,0.48330700397491455,0.015885435044765472,0.6269557476043701,0.6580677628517151,-0.14994294941425323,0.9997415542602539,0.49417412281036377,0.6578132510185242,0.15007604658603668,0.9978570938110352,0.4439689517021179,0.7071641683578491,-0.8385496735572815,0.984589695930481,0.22173358500003815,0.6382154822349548,-0.07830757647752762,0.7291431427001953,0.5804548859596252,0.8728946447372437,-0.6548040509223938,0.9764318466186523,0.3501867353916168,0.7723922729492188,0.11801616102457047,0.7780349850654602,0.6416811347007751,0.8964591026306152,-0.6319872736930847,0.9299265146255493,0.3961705267429352,0.7961466312408447,0.13399049639701843,0.7784845232963562,0.47814545035362244,0.9446310997009277,-0.8315595984458923,0.9596686363220215,0.2210800051689148,0.8179919123649597,0.05295095592737198,0.8014944791793823
down,0.2729290723800659,0.41652610898017883,-0.6469064354896545,0.9997716546058655,0.2853161692619324,0.39510980248451233,-0.6396925449371338,0.9998276829719543,0.2987387478351593,0.39307400584220886,-0.6396604776382446,0.999860405921936,0.3134225606918335,0.3910887837409973,-0.6401020288467407,0.9998674988746643,0.25887683033943176,0.39821380376815796,-0.6086937785148621,0.9997300505638123,0.25150948762893677,0.3985512852668762,-0.608661413192749,0.99970543384552,0.24426981806755066,0.3985607922077179,-0.6087003946304321,0.9995580911636353,0.3529464602470398,0.3926755487918854,-0.48354119062423706,0.9998564720153809,0.25691768527030945,0.40561237931251526,-0.348440945148468,0.9997475743293762,0.30274543166160583,0.4326061010360718,-0.5813537240028381,0.9999263286590576,0.27009934186935425,0.43658724427223206,-0.5441330075263977,0.9998174905776978,0.4848841428756714,0.4670526087284088,-0.4166298508644104,0.999879777431488,0.29136690497398376,0.4830579161643982,-0.0824316069483757,0.9983794689178467,0.6794776916503906,0.5772073268890381,-0.6578069925308228,0.8532464504241943,0.3703311085700989,0.5796570777893066,0.1282760202884674,0.01679135300219059,0.5907185673713684,0.47917887568473816,-0.8951895833015442,0.5830579400062561,0.40539249777793884,0.569423496723175,0.1963568776845932,0.00910270120948553,0.556585431098938,0.451517790555954,-0.9379736185073853,0.5254156589508057,0.4166119396686554,0.5681576132774353,0.2341473400592804,0.015208080410957336,0.5518227815628052,0.43784910440444946,-0.9016336798667908,0.5136629343032837,0.4063442647457123,0.5614746809005737,0.213524729013443,0.014495808631181717,0.5507983565330505,0.4488837718963623,-0.8830446004867554,0.4678741693496704,0.41194337606430054,0.5659340620040894,0.19207172095775604,0.016235554590821266,0.6273248195648193,0.6580196619033813,-0.15014061331748962,0.9997460842132568,0.492965966463089,0.6586264371871948,0.15030241012573242,0.99773108959198,0.44171515107154846,0.7070611119270325,-0.8529112339019775,0.9840838313102722,0.22167600691318512,0.6385174989700317,-0.06647058576345444,0.7187989950180054,0.5790840983390808,0.8716943264007568,-0.6322057843208313,0.9745495319366455,0.35069286823272705,0.7735466361045837,0.13746704161167145,0.7706610560417175,0.6405710577964783,0.8955580592155457,-0.6093634963035583,0.9224560856819153,0.39700478315353394,0.7960289120674133,0.1536765843629837,0.7705502510070801,0.4781185984611511,0.9433757662773132,-0.8106623291969299,0.9564275741577148,0.21899013221263885,0.8193061351776123,0.07529105246067047,0.7947198748588562
